Title,Location,Company,Salary,,SearchURL,URL,SQL,Hadoop,Oracle,Excel,Teradata,DB2,Qlik,SAS,Agile,Scrum,Statistics,PowerPoint,Python,Matlab,SQL Server,SSRS,ETL
Sr. Tableau Debeloper,"Fremont, CA",Etouch Systems Corp,$,FALSE,,https://www.dice.com/jobs/detail/Sr.-Tableau-Debeloper-Etouch-Systems-Corp-Fremont-CA-94555/etouch/295156?icid=sr65-3p&q=Tableau&l=,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau-Senior BI Report Developer,"Chicago, IL",Senior BI Report Developer,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Tableau%26%2345Senior-BI-Report-Developer-eTeam%2C-Inc.-Chicago-IL-60601/10112463/341011?icid=sr66-3p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"B.I./Data Warehouse Developer - MS SQL, Tableau, ETL","Rocky Hill, CT","MS SQL, Tableau, ETL","$80,000 - $100,000",FALSE,,https://www.dice.com/jobs/detail/B.I.%26%2347Data-Warehouse-Developer-%26%2345-MS-SQL%2C-Tableau%2C-ETL-CyberCoders-Rocky-Hill-CT-06067/cybercod/JM3-123679917?icid=sr67-3p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Digital Analyst - Google Analytics, Omniture, Tableau","Washington, DC","Google Analytics, Omniture, Tableau","$50,000 - $75,000",FALSE,,https://www.dice.com/jobs/detail/Digital-Analyst-%26%2345-Google-Analytics%2C-Omniture%2C-Tableau-CyberCoders-Washington-DC-20001/cybercod/GD3-12552532?icid=sr68-3p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Pasadena, CA",Calance US,"$50,000 - $75,000",FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Calance-US-Pasadena-CA-91105/cxbcsi/Job25889?icid=sr69-3p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer-Designer,"Santa Clara, CA",Designer,75,TRUE,,https://www.dice.com/jobs/detail/Tableau-Developer%26%2345Designer-Pluto7-Consulting-Inc-Santa-Clara-CA-95054/RTX18fc88/362330?icid=sr70-3p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer - Hedge Fund,"New York, NY",Hedge Fund,open,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-%26%2345-Hedge-Fund-East-End-Resources-New-York-NY-10103/eastend/TBA?icid=sr71-3p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
INFORMATICA / OBIEE / TABLEAU / SQL / MS DYNAMICS DEVELOPER,"Fremont, CA",EOK Technologies Inc,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/INFORMATICA-%26%2347-OBIEE-%26%2347-TABLEAU-%26%2347-SQL-%26%2347-MS-DYNAMICS-DEVELOPER-EOK-Technologies-Inc-Fremont-CA-94538/10219645/02?icid=sr72-3p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Data Analyst (Excel / Tableau),"Charlotte, NC","TRIGYN TECHNOLOGIES, INC.",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Data-Analyst-%28Excel-%26%2347-Tableau%29-TRIGYN-TECHNOLOGIES%2C-INC.-Charlotte-NC-28201/trinj/A1215-0080-MO?icid=sr73-3p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Denver, CO",The Judge Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-The-Judge-Group-Denver-CO-80002/cxjudgpa/471180?icid=sr74-3p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Administrator,"Columbia, MD",The Judge Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Administrator-The-Judge-Group-Columbia-MD-20588/cxjudgpa/479360?icid=sr75-3p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tableau Architect,"Hoffman Estates, IL",Kforce Inc.,110000-130000 yearly,FALSE,,https://www.dice.com/jobs/detail/Tableau-Architect-Kforce-Inc.-Hoffman-Estates-IL-60601/kforcecx/ITEQG1493964?icid=sr76-3p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Atlanta, GA",Randstad Technologies,110000-130000 yearly,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Randstad-Technologies-Atlanta-GA-30326/10115700b/459157?icid=sr77-3p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"BI Developer - SQL, SSRS, Tableau","Charlestown, MA","SQL, SSRS, Tableau","$77,727.99 to $95,000.00 per year",FALSE,,https://www.dice.com/jobs/detail/BI-Developer-%26%2345-SQL%2C-SSRS%2C-Tableau-Robert-Half-Technology-Charlestown-MA-02129/rhalfint/02100-141077?icid=sr78-3p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TABLEAU ADMINISTRATOR,"Woonsocket, RI","Innovative Information Technologies, Inc",Market,FALSE,,https://www.dice.com/jobs/detail/TABLEAU-ADMINISTRATOR-Innovative-Information-Technologies%2C-Inc-Woonsocket-RI-02895/10113363/343063?icid=sr81-3p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sr Tableau Architect,"Santa Clara, CA",Texara Solutions,Market,FALSE,,https://www.dice.com/jobs/detail/Sr-Tableau-Architect-Texara-Solutions-Santa-Clara-CA-95050/90800953/174916?icid=sr82-3p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Troy, MI","WIT, Inc.",Market,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-WIT%2C-Inc.-Troy-MI-48098/RTL150792/WITTABL?icid=sr83-3p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Server Administrator,"Columbia, MD",Collabera,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Tableau-Server-Administrator-Collabera-Columbia-MD-21046/1020846D/5366_Tab_TD_MD?icid=sr84-3p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tableau Server Admin,"Columbia, MD","INTUITIVE TECHNOLOGY PARTNERS, INC.",open,FALSE,,https://www.dice.com/jobs/detail/Tableau-Server-Admin-INTUITIVE-TECHNOLOGY-PARTNERS%2C-INC.-Columbia-MD-21044/10489004/358664?icid=sr85-3p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tableau Admin,"Woonsocket, RI",Kutir Inc,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Admin-Kutir-Inc-Woonsocket-RI-02895/10121915/A0104Tab?icid=sr86-3p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer,"Mountain View, CA",Tekmark Global Solutions LLC,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Tekmark-Global-Solutions-LLC-Mountain-View-CA-94042/tgsnj/117053?icid=sr87-3p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Tableau Administrator,"Woonsocket, RI",XSell Resources,open,FALSE,,https://www.dice.com/jobs/detail/Tableau-Administrator-XSell-Resources-Woonsocket-RI-02895/10116925/JB008_Tableau?icid=sr88-3p&q=Tableau&l=,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Tableau Developer,"Sunnyvale, CA",Global Touchpoints Inc.,Market,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Global-Touchpoints-Inc.-Sunnyvale-CA-94085/10117964/350467?icid=sr89-3p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tableau Developer,"Nyc, NY",Debug Consulting,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Tableau-Developer-Debug-Consulting-Nyc-NY-10002/90907775/312160?icid=sr90-3p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BI Manager,"Irvine, CA",Exsilio Consulting,Competitive,FALSE,,https://www.dice.com/jobs/detail/BI-Manager-Exsilio-Consulting-Irvine-CA-92614/RTL160883/293259?icid=sr573-20p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Business Intelligence and Information Management Consultant,"Philadelphia, PA","NorthStar Solutions Group, LLC",Negotiable,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-and-Information-Management-Consultant-NorthStar-Solutions-Group%2C-LLC-Philadelphia-PA-19103/10200771/999523?icid=sr574-20p&q=Tableau&l=,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Web Developer,"Annapolis, MD",Randstad Professionals,Unspecified,FALSE,,https://www.dice.com/jobs/detail/Web-Developer-Randstad-Professionals-Annapolis-MD-21401/cxsphbal/314696?icid=sr576-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BI Developer,"Baltimore, MD",Randstad Professionals,Unspecified,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-Randstad-Professionals-Baltimore-MD-21202/cxsphbal/314749?icid=sr577-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Database Developer,"Bethesda, MD",Randstad Professionals,Unspecified,FALSE,,https://www.dice.com/jobs/detail/Database-Developer-Randstad-Professionals-Bethesda-MD-20814/cxsphbal/279489?icid=sr578-20p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Business Intelligence - Software Engineer,"Seattle, WA",Software Engineer,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-%26%2345-Software-Engineer-IMS-Health-Inc-Seattle-WA-98109/90903369/222673?icid=sr579-20p&q=Tableau&l=,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
software developer,"Seattle, WA",IMS Health Inc,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/software-developer-IMS-Health-Inc-Seattle-WA-98109/90903369/111004?icid=sr580-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
120115 ->Business Intelligence Solutions & Account Director,"Atlanta, GA",>Business Intelligence Solutions & Account Director,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/120115-%26%2345%3EBusiness-Intelligence-Solutions-%26-Account-Director-Business-Architects%2C-LLC-Atlanta-GA-30303/10124270/120115-1754?icid=sr581-20p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Senior Developer  Hadoop Ecosystem,"Jacksonville, FL",Tata Consultancy Services,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Senior-Developer--Hadoop-Ecosystem-Tata-Consultancy-Services-Jacksonville-FL-32099/10121331/342591?icid=sr583-20p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Database Developer,"Cleveland, OH",True North Consultants,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Database-Developer-True-North-Consultants-Cleveland-OH-44114/10148382/02273680?icid=sr584-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
BI/Data Architect,"Atlanta, GA",iStaff,"125,000",TRUE,,https://www.dice.com/jobs/detail/BI%26%2347Data-Architect-iStaff-Atlanta-GA-30301/ISTAFFGA/343242?icid=sr585-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Business Object Deveoper,"Washington, DC",National Recruiters,$80-$120,FALSE,,https://www.dice.com/jobs/detail/Business-Object-Deveoper-National-Recruiters-Washington-DC-20016/90891380/5497568?icid=sr586-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sr. Cassandra Architect,"Sparks, MD",Tata Consultancy Services,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Sr.-Cassandra-Architect-Tata-Consultancy-Services-Sparks-MD-21152/10121331/343510?icid=sr587-20p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Big Data/ HaDoop Developer,"Vienna, VA","Spry Methods, Inc",Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Big-Data%26%2347-HaDoop-Developer-Spry-Methods%2C-Inc-Vienna-VA-22180/10315181/CYB-VA-01?icid=sr588-20p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Senior Data Analyst,"Sparks, MD",Randstad Professionals,"85,000-110,000",FALSE,,https://www.dice.com/jobs/detail/Senior-Data-Analyst-Randstad-Professionals-Sparks-MD-21152/cxsphbal/452880?icid=sr589-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ERP Product Owner,"Bellevue, WA",TERRA Technical,Negotiable,FALSE,,https://www.dice.com/jobs/detail/ERP-Product-Owner-TERRA-Technical-Bellevue-WA-98004/90793276/46707?icid=sr590-20p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Data Architect,"Kansas City, MO",PCM,"110,000",TRUE,,https://www.dice.com/jobs/detail/Data-Architect-PCM-Kansas-City-MO-64111/10120889/287117?icid=sr594-20p&q=Tableau&l=,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Financial Reporting Analyst,"Santa Clara, CA",Clairvoyant TechnoSolutions Inc.,Market,FALSE,,https://www.dice.com/jobs/detail/Financial-Reporting-Analyst-Clairvoyant-TechnoSolutions-Inc.-Santa-Clara-CA-95054/10114225/355519?icid=sr595-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Data Architect, Business Intelligence","West Los Angeles, CA",Veactive,Competitive,FALSE,,https://www.dice.com/jobs/detail/Data-Architect%2C-Business-Intelligence-Veactive-West-Los-Angeles-CA-90025/90753422/218791?icid=sr596-20p&q=Tableau&l=,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Business Intelligence Consultant || FTH || Pittsburgh, PA ||","Pittsburgh, PA",Indecomm Holding Inc,Negotiable,FALSE,,https://www.dice.com/jobs/detail/Business-Intelligence-Consultant-%7C%7C-FTH-%7C%7C-Pittsburgh%2C-PA-%7C%7C-Indecomm-Holding-Inc-%26%2345-Technology-Services-Pittsburgh-PA-15201/10122158/45478hdhytyuiup?icid=sr597-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
BMTX1023J,"Temple, TX",Certec Consulting Inc,70000,TRUE,,https://www.dice.com/jobs/detail/BMTX1023J-Certec-Consulting-Inc-Temple-TX-76501/10212367/BMTX1023J?icid=sr599-20p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BI Manager,"Wayne, PA",The Denzel Group,Negotiable,FALSE,,https://www.dice.com/jobs/detail/BI-Manager-The-Denzel-Group-Wayne-PA-19087/10207044/359462?icid=sr600-20p&q=Tableau&l=,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Sr. Cassandra Architect,"Sparks, MD",Tata Consultancy Services,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Sr.-Cassandra-Architect-Tata-Consultancy-Services-Sparks-MD-21152/10121331/296103?icid=sr601-21p&q=Tableau&l=,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
SQL Database Developer,"Chicago, IL",The Laso Corporation,Competitive,FALSE,,https://www.dice.com/jobs/detail/SQL-Database-Developer-The-Laso-Corporation-Chicago-IL-60601/10109643/8854?icid=sr602-21p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Sr/Lead Integration Analyst,"San Francisco, CA","TriNova, LLC",$130-135k+20% bonus,FALSE,,https://www.dice.com/jobs/detail/Sr%26%2347Lead-Integration-Analyst-TriNova%2C-LLC-San-Francisco-CA-94102/trinova/pn811?icid=sr604-21p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
Senior Data Wrangler,"Seattle, WA","Prime Team Partners, Inc",Telecommuting not available,FALSE,,https://www.dice.com/jobs/detail/Senior-Data-Wrangler-Prime-Team-Partners%2C-Inc-Seattle-WA-98101/10118781/4494?icid=sr606-21p&q=Tableau&l=,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
BI Developer,"Scottsdale, AZ",Headfarmer,$55K - 80K,FALSE,,https://www.dice.com/jobs/detail/BI-Developer-Headfarmer-Scottsdale-AZ-85258/90784317/1177?icid=sr607-21p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
DW Developer,"Stamford, CT",Oakridge Staffing,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/DW-Developer-Oakridge-Staffing-Stamford-CT-06901/10124289/321794?icid=sr608-21p&q=Tableau&l=,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Big Data Engineer,"New York, NY",Cypress Group,"$90,000-$100,000",FALSE,,https://www.dice.com/jobs/detail/Big-Data-Engineer-Cypress-Group-New-York-NY-10018/10121728/JR-hdp-06?icid=sr609-21p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Enterprise BI Architect,"San Francisco, CA","TriNova, LLC",$150-180k + bonus,FALSE,,https://www.dice.com/jobs/detail/Enterprise-BI-Architect-TriNova%2C-LLC-San-Francisco-CA-94102/trinova/pn817?icid=sr611-21p&q=Tableau&l=,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Lead Architect / Data Team Lead,"New York, NY",Cypress Group,"$130,000-$160,000",FALSE,,https://www.dice.com/jobs/detail/Lead-Architect-%26%2347-Data-Team-Lead-Cypress-Group-New-York-NY-10018/10121728/JR-PyArc-12?icid=sr612-21p&q=Tableau&l=,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Python Algorithm Developer,"New York, NY",Cypress Group,"$90,000-$120,000",FALSE,,https://www.dice.com/jobs/detail/Python-Algorithm-Developer-Cypress-Group-New-York-NY-10018/10121728/JR-Py-14?icid=sr613-21p&q=Tableau&l=,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Sr.Java Developer,"Redwood City, CA",Matchpointe Group,Depends On Experience,FALSE,,https://www.dice.com/jobs/detail/Sr.Java-Developer-Matchpointe-Group-Redwood-City-CA-94065/10443781/317071?icid=sr614-21p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Data Scientist,"Calabasas, CA",eQuest Solutions,$90-120K+$25KBon+Opt,FALSE,,https://www.dice.com/jobs/detail/Data-Scientist-eQuest-Solutions-Calabasas-CA-91302/equest/150?icid=sr615-21p&q=Tableau&l=,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CCAR-Financial Reporting Analyst,"Santa Clara, CA",Financial Reporting Analyst,open,FALSE,,https://www.dice.com/jobs/detail/CCAR%26%2345Financial-Reporting-Analyst-Nityo-Infotech-Corporation-Santa-Clara-CA-95050/10200946a/346685?icid=sr616-21p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SQL Server Database Administrator Job,"Dulles, VA","Yoh, A Day & Zimmermann Company",Competitive,FALSE,,https://www.dice.com/jobs/detail/SQL-Server-Database-Administrator-Job-Yoh%2C-A-Day-%26-Zimmermann-Company-Dulles-VA-20101/yohbot/1067261?icid=sr617-21p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Data Scientist,"Venice, CA",CyberCoders,"$100,000 - $150,000",FALSE,,https://www.dice.com/jobs/detail/Data-Scientist-CyberCoders-Venice-CA-90291/cybercod/AW2-124651810?icid=sr618-21p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
Sr. Data Scientist (Python / Algorithms / Modeling),"Boston, MA",CyberCoders,"$100,000 - $140,000",FALSE,,https://www.dice.com/jobs/detail/Sr.-Data-Scientist-%28Python-%26%2347-Algorithms-%26%2347-Modeling%29-CyberCoders-Boston-MA-02108/cybercod/RM-122834619?icid=sr619-21p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Senior Data Scientist (Python / Algorithms / Modeling),"Boston, MA",CyberCoders,"$120,000 - $140,000",FALSE,,https://www.dice.com/jobs/detail/Senior-Data-Scientist-%28Python-%26%2347-Algorithms-%26%2347-Modeling%29-CyberCoders-Boston-MA-02108/cybercod/LS4-12511287?icid=sr620-21p&q=Tableau&l=,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Data Engineer - SQL, Python, Redshift","New York, NY","SQL, Python, Redshift","$110,000 - $130,000",FALSE,,https://www.dice.com/jobs/detail/Data-Engineer-%26%2345-SQL%2C-Python%2C-Redshift-CyberCoders-New-York-NY-10001/cybercod/AB1-121435524?icid=sr621-21p&q=Tableau&l=,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
